+1.0000000000e-01	+5.0000000000e-01	+7.7117278756e-01
+2.0000000000e-01	+5.0000000000e-01	+7.4843419349e-01
+3.0000000000e-01	+5.0000000000e-01	+7.1193530334e-01
+4.0000000000e-01	+5.0000000000e-01	+6.6377235060e-01
+5.0000000000e-01	+5.0000000000e-01	+6.0659035689e-01
+6.0000000000e-01	+5.0000000000e-01	+5.4334682686e-01
+7.0000000000e-01	+5.0000000000e-01	+4.7706045847e-01
+8.0000000000e-01	+5.0000000000e-01	+4.1058069635e-01
+9.0000000000e-01	+5.0000000000e-01	+3.4639659728e-01
+1.0000000000e+00	+5.0000000000e-01	+2.8650479686e-01
+0.0000000000e+00	+6.0000000000e-01	+6.9767632607e-01
+1.0000000000e-01	+6.0000000000e-01	+6.9080299779e-01
+2.0000000000e-01	+6.0000000000e-01	+6.7040847662e-01
+3.0000000000e-01	+6.0000000000e-01	+6.3769664159e-01
+4.0000000000e-01	+6.0000000000e-01	+5.9454267251e-01
+5.0000000000e-01	+6.0000000000e-01	+5.4331547630e-01
+6.0000000000e-01	+6.0000000000e-01	+4.8666403962e-01
+7.0000000000e-01	+6.0000000000e-01	+4.2729313821e-01
+8.0000000000e-01	+6.0000000000e-01	+3.6775561209e-01
+9.0000000000e-01	+6.0000000000e-01	+3.1028175611e-01
+1.0000000000e+00	+6.0000000000e-01	+2.5666077695e-01
+0.0000000000e+00	+7.0000000000e-01	+6.1262639418e-01
+1.0000000000e-01	+7.0000000000e-01	+6.0654789580e-01
+2.0000000000e-01	+7.0000000000e-01	+5.8861239248e-01
+3.0000000000e-01	+7.0000000000e-01	+5.5987229456e-01
+4.0000000000e-01	+7.0000000000e-01	+5.2197142704e-01
+5.0000000000e-01	+7.0000000000e-01	+4.7698856263e-01
+6.0000000000e-01	+7.0000000000e-01	+4.2724909184e-01
+7.0000000000e-01	+7.0000000000e-01	+3.7512795307e-01
+8.0000000000e-01	+7.0000000000e-01	+3.2286685769e-01
+9.0000000000e-01	+7.0000000000e-01	+2.7242453330e-01
+1.0000000000e+00	+7.0000000000e-01	+2.2537265554e-01
+0.0000000000e+00	+8.0000000000e-01	+5.2729242404e-01
+1.0000000000e-01	+8.0000000000e-01	+5.2201918553e-01
+2.0000000000e-01	+8.0000000000e-01	+5.0655512952e-01
+3.0000000000e-01	+8.0000000000e-01	+4.8180242459e-01
+4.0000000000e-01	+8.0000000000e-01	+4.4917353758e-01
+5.0000000000e-01	+8.0000000000e-01	+4.1045627061e-01
+6.0000000000e-01	+8.0000000000e-01	+3.6765132246e-01
+7.0000000000e-01	+8.0000000000e-01	+3.2280247565e-01
+8.0000000000e-01	+8.0000000000e-01	+2.7783910524e-01
+9.0000000000e-01	+8.0000000000e-01	+2.3444724537e-01
+1.0000000000e+00	+8.0000000000e-01	+1.9398004229e-01
+0.0000000000e+00	+9.0000000000e-01	+4.4485806622e-01
+1.0000000000e-01	+9.0000000000e-01	+4.4037265188e-01
+2.0000000000e-01	+9.0000000000e-01	+4.2730181799e-01
+3.0000000000e-01	+9.0000000000e-01	+4.0640411958e-01
+4.0000000000e-01	+9.0000000000e-01	+3.7886939638e-01
+5.0000000000e-01	+9.0000000000e-01	+3.4620477445e-01
+6.0000000000e-01	+9.0000000000e-01	+3.1009745173e-01
+7.0000000000e-01	+9.0000000000e-01	+2.7227129476e-01
+8.0000000000e-01	+9.0000000000e-01	+2.3435386001e-01
+9.0000000000e-01	+9.0000000000e-01	+1.9776756583e-01
+1.0000000000e+00	+9.0000000000e-01	+1.6365413680e-01
+0.0000000000e+00	+1.0000000000e+00	+3.6787944117e-01
+1.0000000000e-01	+1.0000000000e+00	+3.6414042988e-01
+2.0000000000e-01	+1.0000000000e+00	+3.5331088138e-01
+3.0000000000e-01	+1.0000000000e+00	+3.3601656073e-01
+4.0000000000e-01	+1.0000000000e+00	+3.1324025426e-01
+5.0000000000e-01	+1.0000000000e+00	+2.8622747302e-01
+6.0000000000e-01	+1.0000000000e+00	+2.5637291046e-01
+7.0000000000e-01	+1.0000000000e+00	+2.2510177316e-01
+8.0000000000e-01	+1.0000000000e+00	+1.9375973941e-01
+9.0000000000e-01	+1.0000000000e+00	+1.6352290889e-01
+1.0000000000e+00	+1.0000000000e+00	+1.3533528324e-01
+0.0000000000e+00	+1.1000000000e+00	+2.9819727943e-01
+1.0000000000e-01	+1.1000000000e+00	+2.9514443269e-01
+2.0000000000e-01	+1.1000000000e+00	+2.8635024440e-01
+3.0000000000e-01	+1.1000000000e+00	+2.7232136708e-01
+4.0000000000e-01	+1.1000000000e+00	+2.5385389848e-01
+5.0000000000e-01	+1.1000000000e+00	+2.3195700087e-01
+6.0000000000e-01	+1.1000000000e+00	+2.0776085913e-01
+7.0000000000e-01	+1.1000000000e+00	+1.8242045206e-01
+8.0000000000e-01	+1.1000000000e+00	+1.5702630465e-01
+9.0000000000e-01	+1.1000000000e+00	+1.3253144111e-01
+1.0000000000e+00	+1.1000000000e+00	+1.0970064852e-01
+0.0000000000e+00	+1.2000000000e+00	+2.3692775868e-01
+1.0000000000e-01	+1.2000000000e+00	+2.3448780252e-01
+2.0000000000e-01	+1.2000000000e+00	+2.2748934443e-01
+3.0000000000e-01	+1.2000000000e+00	+2.1633514623e-01
+4.0000000000e-01	+1.2000000000e+00	+2.0165775469e-01
+5.0000000000e-01	+1.2000000000e+00	+1.8425892031e-01
+6.0000000000e-01	+1.2000000000e+00	+1.6503650328e-01
+7.0000000000e-01	+1.2000000000e+00	+1.4490800997e-01
+8.0000000000e-01	+1.2000000000e+00	+1.2473964969e-01
+9.0000000000e-01	+1.2000000000e+00	+1.0528824537e-01
+1.0000000000e+00	+1.2000000000e+00	+8.7160851462e-02
+0.0000000000e+00	+1.3000000000e+00	+1.8451952399e-01
+1.0000000000e-01	+1.3000000000e+00	+1.8261193947e-01
+2.0000000000e-01	+1.3000000000e+00	+1.7715482816e-01
+3.0000000000e-01	+1.3000000000e+00	+1.6846267487e-01
+4.0000000000e-01	+1.3000000000e+00	+1.5702857017e-01
+5.0000000000e-01	+1.3000000000e+00	+1.4347716127e-01
+6.0000000000e-01	+1.3000000000e+00	+1.2850778815e-01
+7.0000000000e-01	+1.3000000000e+00	+1.1283494782e-01
+8.0000000000e-01	+1.3000000000e+00	+9.7133023926e-02
+9.0000000000e-01	+1.3000000000e+00	+8.1991000433e-02
+1.0000000000e+00	+1.3000000000e+00	+6.7880939372e-02
+0.0000000000e+00	+1.4000000000e+00	+1.4085842092e-01
+1.0000000000e-01	+1.4000000000e+00	+1.3940074187e-01
+2.0000000000e-01	+1.4000000000e+00	+1.3523205866e-01
+3.0000000000e-01	+1.4000000000e+00	+1.2859366512e-01
+4.0000000000e-01	+1.4000000000e+00	+1.1986275352e-01
+5.0000000000e-01	+1.4000000000e+00	+1.0951663495e-01
+6.0000000000e-01	+1.4000000000e+00	+9.8089406179e-02
+7.0000000000e-01	+1.4000000000e+00	+8.6126529491e-02
+8.0000000000e-01	+1.4000000000e+00	+7.4142631507e-02
+9.0000000000e-01	+1.4000000000e+00	+6.2586892986e-02
+1.0000000000e+00	+1.4000000000e+00	+5.1818917173e-02
+0.0000000000e+00	+1.5000000000e+00	+1.0539922456e-01
+1.0000000000e-01	+1.5000000000e+00	+1.0431147444e-01
+2.0000000000e-01	+1.5000000000e+00	+1.0119241083e-01
+3.0000000000e-01	+1.5000000000e+00	+9.6224039382e-02
+4.0000000000e-01	+1.5000000000e+00	+8.9689560783e-02
+5.0000000000e-01	+1.5000000000e+00	+8.1946730209e-02
+6.0000000000e-01	+1.5000000000e+00	+7.3395517447e-02
+7.0000000000e-01	+1.5000000000e+00	+6.4444160475e-02
+8.0000000000e-01	+1.5000000000e+00	+5.5477588631e-02
+9.0000000000e-01	+1.5000000000e+00	+4.6831492767e-02
+1.0000000000e+00	+1.5000000000e+00	+3.8774207832e-02
+0.0000000000e+00	+1.6000000000e+00	+7.7304740443e-02
+1.0000000000e-01	+1.6000000000e+00	+7.6512784936e-02
+2.0000000000e-01	+1.6000000000e+00	+7.4227420255e-02
+3.0000000000e-01	+1.6000000000e+00	+7.0583682206e-02
+4.0000000000e-01	+1.6000000000e+00	+6.5790302640e-02
+5.0000000000e-01	+1.6000000000e+00	+6.0110307576e-02
+6.0000000000e-01	+1.6000000000e+00	+5.3837397544e-02
+7.0000000000e-01	+1.6000000000e+00	+4.7271102473e-02
+8.0000000000e-01	+1.6000000000e+00	+4.0693631450e-02
+9.0000000000e-01	+1.6000000000e+00	+3.4350827704e-02
+1.0000000000e+00	+1.6000000000e+00	+2.8438824714e-02
+0.0000000000e+00	+1.7000000000e+00	+5.5576212611e-02
+1.0000000000e-01	+1.7000000000e+00	+5.5013936858e-02
+2.0000000000e-01	+1.7000000000e+00	+5.3374312057e-02
+3.0000000000e-01	+1.7000000000e+00	+5.0755946609e-02
+4.0000000000e-01	+1.7000000000e+00	+4.7309843098e-02
+5.0000000000e-01	+1.7000000000e+00	+4.3225641362e-02
+6.0000000000e-01	+1.7000000000e+00	+3.8714769865e-02
+7.0000000000e-01	+1.7000000000e+00	+3.3992652221e-02
+8.0000000000e-01	+1.7000000000e+00	+2.9262080944e-02
+9.0000000000e-01	+1.7000000000e+00	+2.4699499505e-02
+1.0000000000e+00	+1.7000000000e+00	+2.0445346038e-02
+0.0000000000e+00	+1.8000000000e+00	+3.9163895099e-02
+1.0000000000e-01	+1.8000000000e+00	+3.8774202554e-02
+2.0000000000e-01	+1.8000000000e+00	+3.7622195850e-02
+3.0000000000e-01	+1.8000000000e+00	+3.5778741519e-02
+4.0000000000e-01	+1.8000000000e+00	+3.3350913580e-02
+5.0000000000e-01	+1.8000000000e+00	+3.0472652409e-02
+6.0000000000e-01	+1.8000000000e+00	+2.7293067037e-02
+7.0000000000e-01	+1.8000000000e+00	+2.3963973294e-02
+8.0000000000e-01	+1.8000000000e+00	+2.0628198084e-02
+9.0000000000e-01	+1.8000000000e+00	+1.7409884193e-02
+1.0000000000e+00	+1.8000000000e+00	+1.4407591843e-02
+0.0000000000e+00	+1.9000000000e+00	+2.7051846866e-02
+1.0000000000e-01	+1.9000000000e+00	+2.6786461112e-02
+2.0000000000e-01	+1.9000000000e+00	+2.5993224289e-02
+3.0000000000e-01	+1.9000000000e+00	+2.4721827430e-02
+4.0000000000e-01	+1.9000000000e+00	+2.3046251211e-02
+5.0000000000e-01	+1.9000000000e+00	+2.1058874525e-02
+6.0000000000e-01	+1.9000000000e+00	+1.8862539716e-02
+7.0000000000e-01	+1.9000000000e+00	+1.6561993509e-02
+8.0000000000e-01	+1.9000000000e+00	+1.4255828965e-02
+9.0000000000e-01	+1.9000000000e+00	+1.2029777047e-02
+1.0000000000e+00	+1.9000000000e+00	+9.9518183078e-03
+0.0000000000e+00	+2.0000000000e+00	+1.8315638889e-02
+1.0000000000e-01	+2.0000000000e+00	+1.8133395237e-02
+2.0000000000e-01	+2.0000000000e+00	+1.7597472416e-02
+3.0000000000e-01	+2.0000000000e+00	+1.6739233559e-02
+4.0000000000e-01	+2.0000000000e+00	+1.5607557920e-02
+5.0000000000e-01	+2.0000000000e+00	+1.4264233909e-02
+6.0000000000e-01	+2.0000000000e+00	+1.2778387650e-02
+7.0000000000e-01	+2.0000000000e+00	+1.1220643810e-02
+8.0000000000e-01	+2.0000000000e+00	+9.6576976275e-03
+9.0000000000e-01	+2.0000000000e+00	+8.1478596977e-03
+1.0000000000e+00	+2.0000000000e+00	+6.7379469991e-03
