+1.2000000000e+00	+1.3000000000e+00	+1.0758513500e+01
+1.3000000000e+00	+1.3000000000e+00	+1.2545258265e+01
+1.4000000000e+00	+1.3000000000e+00	+1.4467069707e+01
+1.5000000000e+00	+1.3000000000e+00	+1.6523783731e+01
+1.6000000000e+00	+1.3000000000e+00	+1.8715254861e+01
+1.7000000000e+00	+1.3000000000e+00	+2.1041353005e+01
+1.8000000000e+00	+1.3000000000e+00	+2.3501960886e+01
+1.9000000000e+00	+1.3000000000e+00	+2.6096971981e+01
+2.0000000000e+00	+1.3000000000e+00	+2.8826288827e+01
+1.0000000000e+00	+1.4000000000e+00	+9.2320000000e+00
+1.1000000000e+00	+1.4000000000e+00	+1.1103473189e+01
+1.2000000000e+00	+1.4000000000e+00	+1.3144875771e+01
+1.3000000000e+00	+1.4000000000e+00	+1.5355939094e+01
+1.4000000000e+00	+1.4000000000e+00	+1.7736427947e+01
+1.5000000000e+00	+1.4000000000e+00	+2.0286134238e+01
+1.6000000000e+00	+1.4000000000e+00	+2.3004872182e+01
+1.7000000000e+00	+1.4000000000e+00	+2.5892474554e+01
+1.8000000000e+00	+1.4000000000e+00	+2.8948789716e+01
+1.9000000000e+00	+1.4000000000e+00	+3.2173679212e+01
+2.0000000000e+00	+1.4000000000e+00	+3.5567015822e+01
+1.0000000000e+00	+1.5000000000e+00	+1.1125000000e+01
+1.1000000000e+00	+1.5000000000e+00	+1.3404947211e+01
+1.2000000000e+00	+1.5000000000e+00	+1.5894546089e+01
+1.3000000000e+00	+1.5000000000e+00	+1.8593492604e+01
+1.4000000000e+00	+1.5000000000e+00	+2.1501518349e+01
+1.5000000000e+00	+1.5000000000e+00	+2.4618384033e+01
+1.6000000000e+00	+1.5000000000e+00	+2.7943874502e+01
+1.7000000000e+00	+1.5000000000e+00	+3.1477794821e+01
+1.8000000000e+00	+1.5000000000e+00	+3.5219967147e+01
+1.9000000000e+00	+1.5000000000e+00	+3.9170228188e+01
+2.0000000000e+00	+1.5000000000e+00	+4.3328427125e+01
+1.0000000000e+00	+1.6000000000e+00	+1.3288000000e+01
+1.1000000000e+00	+1.6000000000e+00	+1.6033225336e+01
+1.2000000000e+00	+1.6000000000e+00	+1.9033452267e+01
+1.3000000000e+00	+1.6000000000e+00	+2.2288365113e+01
+1.4000000000e+00	+1.6000000000e+00	+2.5797682853e+01
+1.5000000000e+00	+1.6000000000e+00	+2.9561153024e+01
+1.6000000000e+00	+1.6000000000e+00	+3.3578547013e+01
+1.7000000000e+00	+1.6000000000e+00	+3.7849656317e+01
+1.8000000000e+00	+1.6000000000e+00	+4.2374289533e+01
+1.9000000000e+00	+1.6000000000e+00	+4.7152269875e+01
+2.0000000000e+00	+1.6000000000e+00	+5.2183433133e+01
+1.0000000000e+00	+1.7000000000e+00	+1.5739000000e+01
+1.1000000000e+00	+1.7000000000e+00	+1.9010088569e+01
+1.2000000000e+00	+1.7000000000e+00	+2.2587522340e+01
+1.3000000000e+00	+1.7000000000e+00	+2.6471003729e+01
+1.4000000000e+00	+1.7000000000e+00	+3.0660265607e+01
+1.5000000000e+00	+1.7000000000e+00	+3.5155066148e+01
+1.6000000000e+00	+1.7000000000e+00	+3.9955184813e+01
+1.7000000000e+00	+1.7000000000e+00	+4.5060419121e+01
+1.8000000000e+00	+1.7000000000e+00	+5.0470582020e+01
+1.9000000000e+00	+1.7000000000e+00	+5.6185499675e+01
+2.0000000000e+00	+1.7000000000e+00	+6.2205009585e+01
+1.0000000000e+00	+1.8000000000e+00	+1.8496000000e+01
+1.1000000000e+00	+1.8000000000e+00	+2.2357317978e+01
+1.2000000000e+00	+1.8000000000e+00	+2.6582684583e+01
+1.3000000000e+00	+1.8000000000e+00	+3.1171856388e+01
+1.4000000000e+00	+1.8000000000e+00	+3.6124613058e+01
+1.5000000000e+00	+1.8000000000e+00	+4.1440753596e+01
+1.6000000000e+00	+1.8000000000e+00	+4.7120093393e+01
+1.7000000000e+00	+1.8000000000e+00	+5.3162461828e+01
+1.8000000000e+00	+1.8000000000e+00	+5.9567700271e+01
+1.9000000000e+00	+1.8000000000e+00	+6.6335660336e+01
+2.0000000000e+00	+1.8000000000e+00	+7.3466202253e+01
+1.0000000000e+00	+1.9000000000e+00	+2.1577000000e+01
+1.1000000000e+00	+1.9000000000e+00	+2.6096694710e+01
+1.2000000000e+00	+1.9000000000e+00	+3.1044867528e+01
+1.3000000000e+00	+1.9000000000e+00	+3.6421371900e+01
+1.4000000000e+00	+1.9000000000e+00	+4.2226074062e+01
+1.5000000000e+00	+1.9000000000e+00	+4.8458851058e+01
+1.6000000000e+00	+1.9000000000e+00	+5.5119589158e+01
+1.7000000000e+00	+1.9000000000e+00	+6.2208182553e+01
+1.8000000000e+00	+1.9000000000e+00	+6.9724532241e+01
+1.9000000000e+00	+1.9000000000e+00	+7.7668544970e+01
+2.0000000000e+00	+1.9000000000e+00	+8.6040131966e+01
+1.0000000000e+00	+2.0000000000e+00	+2.5000000000e+01
+1.1000000000e+00	+2.0000000000e+00	+3.0250000000e+01
+1.2000000000e+00	+2.0000000000e+00	+3.6000000000e+01
+1.3000000000e+00	+2.0000000000e+00	+4.2250000000e+01
+1.4000000000e+00	+2.0000000000e+00	+4.9000000000e+01
+1.5000000000e+00	+2.0000000000e+00	+5.6250000000e+01
+1.6000000000e+00	+2.0000000000e+00	+6.4000000000e+01
+1.7000000000e+00	+2.0000000000e+00	+7.2250000000e+01
+1.8000000000e+00	+2.0000000000e+00	+8.1000000000e+01
+1.9000000000e+00	+2.0000000000e+00	+9.0250000000e+01
+2.0000000000e+00	+2.0000000000e+00	+1.0000000000e+02
